ORIG,DEST,ROUTE,DIST,TIME,FREQ,COUNT
SAN,MRY,SAN_MRY,856.223,1.0,0.0001446340757882557,2
SAN,MSY,SAN_MSY,2796.9951333333333,3.2666666666666666,0.0001446340757882557,1
SAN,PBI,SAN_PBI,3539.055066666667,4.133333333333334,0.0001446340757882557,1
SAN,TEB,SAN_TEB,3795.921966666667,4.433333333333334,0.0001446340757882557,1
SAN,TRM,SAN_TRM,313.9484333333333,0.36666666666666664,0.0001446340757882557,1
SAN,TUS,SAN_TUS,656.4376333333333,0.7666666666666667,0.0001446340757882557,1
SAN,VNY,SAN_VNY,542.2745666666666,0.6333333333333333,0.0001446340757882557,6
SAT,DAL,SAT_DAL,699.2487833333333,0.8166666666666667,0.0001446340757882557,1
SAT,GLS,SAT_GLS,556.54495,0.65,0.0001446340757882557,1
SAT,ICT,SAT_ICT,1070.27875,1.25,0.0001446340757882557,1
SAT,MDW,SAT_MDW,1769.5275333333334,2.066666666666667,0.0001446340757882557,1
SAT,MEM,SAT_MEM,1113.0899,1.3,0.0001446340757882557,1
SAT,MIA,SAT_MIA,2012.12405,2.35,0.0001446340757882557,1
SAT,PVR,SAT_PVR,1427.0383333333332,1.6666666666666665,0.0001446340757882557,1
SAT,QQF,SAT_QQF,1826.6090666666666,2.1333333333333333,0.0001446340757882557,1
SAT,SGR,SAT_SGR,470.92265000000003,0.55,0.0001446340757882557,1
SAT,SLC,SAT_SLC,1983.583283333333,2.3166666666666664,0.0001446340757882557,1
SAV,ATL,SAV_ATL,570.8153333333332,0.6666666666666666,0.0001446340757882557,1
SAV,BOS,SAV_BOS,1398.4975666666667,1.6333333333333333,0.0001446340757882557,1
SAV,CLT,SAV_CLT,585.0857166666666,0.6833333333333333,0.0001446340757882557,2
SAV,HPN,SAV_HPN,1498.39025,1.75,0.0001446340757882557,1
SAV,ICT,SAV_ICT,2240.4501833333334,2.6166666666666667,0.0001446340757882557,1
SAV,PDK,SAV_PDK,599.3561,0.7,0.0001446340757882557,1
SAW,TEB,SAW_TEB,9075.9638,10.6,0.0001446340757882557,1
SBA,APA,SBA_APA,1427.0383333333332,1.6666666666666665,0.0001446340757882557,1
SBA,AUS,SBA_AUS,2169.0982666666664,2.533333333333333,0.0001446340757882557,1
SBA,BFI,SBA_BFI,1740.9867666666664,2.033333333333333,0.0001446340757882557,2
SBA,DEN,SBA_DEN,1455.5791,1.7,0.0001446340757882557,1
SBA,DUB,SBA_DUB,8019.9554333333335,9.366666666666667,0.0001446340757882557,1
SBA,HOU,SBA_HOU,2211.909416666667,2.5833333333333335,0.0001446340757882557,1
SBA,ICT,SBA_ICT,1983.583283333333,2.3166666666666664,0.0001446340757882557,2
SBA,LAS,SBA_LAS,742.0599333333333,0.8666666666666667,0.0001446340757882557,1
SBA,LGB,SBA_LGB,428.1115,0.5,0.0001446340757882557,1
SBA,PWK,SBA_PWK,2882.6174333333333,3.3666666666666667,0.0001446340757882557,1
SBA,SJC,SBA_SJC,613.6264833333333,0.7166666666666667,0.0001446340757882557,2
SBA,SLC,SBA_SLC,1212.9825833333334,1.4166666666666667,0.0001446340757882557,1
SBA,TEB,SBA_TEB,4109.8704,4.8,0.0001446340757882557,2
SBA,VNY,SBA_VNY,313.9484333333333,0.36666666666666664,0.0001446340757882557,2
SBN,BED,SBN_BED,1255.7937333333334,1.4666666666666668,0.0001446340757882557,1
SBN,EWR,SBN_EWR,1184.4418166666667,1.3833333333333333,0.0001446340757882557,1
SBN,FWA,SBN_FWA,285.4076666666666,0.3333333333333333,0.0001446340757882557,1
SBN,ICT,SBN_ICT,1427.0383333333332,1.6666666666666665,0.0001446340757882557,1
SBN,SUS,SBN_SUS,742.0599333333333,0.8666666666666667,0.0001446340757882557,1
SBP,ONT,SBP_ONT,727.78955,0.85,0.0001446340757882557,1
SBP,SNA,SBP_SNA,585.0857166666666,0.6833333333333333,0.0001446340757882557,1
SCE,CMH,SCE_CMH,656.4376333333333,0.7666666666666667,0.0001446340757882557,1
SCE,HPN,SCE_HPN,670.7080166666666,0.7833333333333333,0.0001446340757882557,1
SCE,MMU,SCE_MMU,499.46341666666666,0.5833333333333334,0.0001446340757882557,1
SCF,APA,SCF_APA,1098.8195166666665,1.2833333333333332,0.0001446340757882557,2
SCF,BFI,SCF_BFI,2112.0167333333334,2.466666666666667,0.0001446340757882557,2
SCF,BUR,SCF_BUR,913.3045333333333,1.0666666666666667,0.0001446340757882557,1
SCF,CLD,SCF_CLD,699.2487833333333,0.8166666666666667,0.0001446340757882557,1
SCF,CSL,SCF_CSL,1555.4717833333332,1.8166666666666667,0.0001446340757882557,2
SCF,CUN,SCF_CUN,2625.7505333333334,3.066666666666667,0.0001446340757882557,1
SCF,DAL,SCF_DAL,1869.4202166666664,2.183333333333333,0.0001446340757882557,2
SCF,DWH,SCF_DWH,1641.0940833333332,1.9166666666666665,0.0001446340757882557,1
SCF,FTW,SCF_FTW,1584.01255,1.85,0.0001446340757882557,1
SCF,HOU,SCF_HOU,1584.01255,1.85,0.0001446340757882557,1
SCF,HPN,SCF_HPN,3082.4028,3.6,0.0001446340757882557,1
SCF,LAS,SCF_LAS,799.1414666666666,0.9333333333333333,0.0001446340757882557,2
SCF,LAX,SCF_LAX,813.41185,0.95,0.0001446340757882557,1
SCF,MDW,SCF_MDW,2268.99095,2.65,0.0001446340757882557,1
SCF,MKE,SCF_MKE,2311.8021,2.7,0.0001446340757882557,1
SCF,MRY,SCF_MRY,1084.5491333333332,1.2666666666666666,0.0001446340757882557,1
SCF,MSP,SCF_MSP,1855.1498333333332,2.1666666666666665,0.0001446340757882557,1
SCF,NUQ,SCF_NUQ,1227.2529666666667,1.4333333333333333,0.0001446340757882557,1
SCF,OGG,SCF_OGG,5037.445316666666,5.883333333333333,0.0001446340757882557,1
SCF,SAN,SCF_SAN,770.6007,0.9,0.0001446340757882557,2
SCF,SFO,SCF_SFO,1284.3345,1.5,0.0001446340757882557,1
SCF,SJC,SCF_SJC,1298.6048833333332,1.5166666666666666,0.0001446340757882557,2
SCF,SJD,SCF_SJD,1341.4160333333332,1.5666666666666667,0.0001446340757882557,1
SCF,SNA,SCF_SNA,841.9526166666666,0.9833333333333333,0.0001446340757882557,1
SCF,TMB,SCF_TMB,3039.59165,3.55,0.0001446340757882557,1
SCF,TRM,SCF_TRM,627.8968666666666,0.7333333333333333,0.0001446340757882557,1
SCK,LAS,SCK_LAS,856.223,1.0,0.0001446340757882557,1
SCK,ONT,SCK_ONT,713.5191666666667,0.8333333333333334,0.0001446340757882557,1
SCL,GRU,SCL_GRU,2711.372833333333,3.1666666666666665,0.0001446340757882557,1
SDF,BGI,SDF_BGI,3738.840433333333,4.366666666666666,0.0001446340757882557,1
SDF,MDW,SDF_MDW,627.8968666666666,0.7333333333333333,0.0001446340757882557,1
SDF,ORL,SDF_ORL,1369.9568,1.6,0.0001446340757882557,1
SDF,TEB,SDF_TEB,1641.0940833333332,1.9166666666666665,0.0001446340757882557,1
SDM,LAS,SDM_LAS,770.6007,0.9,0.0001446340757882557,1
SDM,RVN,SDM_RVN,8662.122683333333,10.116666666666667,0.0001446340757882557,1
SDX,ICT,SDX_ICT,4552.252283333333,5.316666666666666,0.0001446340757882557,1
SDX,LAX,SDX_LAX,756.3303166666666,0.8833333333333333,0.0001446340757882557,1
SDX,NHZ,SDX_NHZ,3253.6474,3.8,0.0001446340757882557,1
SDX,SJC,SDX_SJC,1227.2529666666667,1.4333333333333333,0.0001446340757882557,1
SDX,TEB,SDX_TEB,3225.1066333333333,3.7666666666666666,0.0001446340757882557,1
SDX,VNY,SDX_VNY,899.03415,1.05,0.0001446340757882557,1
SEA,BFI,SEA_BFI,214.05575,0.25,0.0001446340757882557,3
SEA,LAX,SEA_LAX,1812.3386833333332,2.1166666666666667,0.0001446340757882557,1
SEA,MSP,SEA_MSP,2283.261333333333,2.6666666666666665,0.0001446340757882557,1
SEA,SJC,SEA_SJC,1412.76795,1.65,0.0001446340757882557,2
SEA,SLC,SEA_SLC,1327.14565,1.55,0.0001446340757882557,1
SEF,MDW,SEF_MDW,1983.583283333333,2.3166666666666664,0.0001446340757882557,1
SEF,PBI,SEF_PBI,299.67805,0.35,0.0001446340757882557,1
SFO,APC,SFO_APC,242.59651666666664,0.2833333333333333,0.0001446340757882557,1
SFO,ASE,SFO_ASE,1384.2271833333332,1.6166666666666667,0.0001446340757882557,1
SFO,ATL,SFO_ATL,3296.45855,3.85,0.0001446340757882557,1
SFO,AUS,SFO_AUS,2568.669,3.0,0.0001446340757882557,1
SFO,BFI,SFO_BFI,1398.4975666666667,1.6333333333333333,0.0001446340757882557,2
SFO,BZN,SFO_BZN,1526.9310166666664,1.7833333333333332,0.0001446340757882557,1
SFO,CAT,SFO_CAT,8819.0969,10.3,0.0001446340757882557,1
SFO,DAL,SFO_DAL,2340.3428666666664,2.7333333333333334,0.0001446340757882557,3
SFO,FLR,SFO_FLR,9589.6976,11.2,0.0001446340757882557,1
SFO,FOK,SFO_FOK,4238.30385,4.95,0.0001446340757882557,1
SFO,HIO,SFO_HIO,1084.5491333333332,1.2666666666666666,0.0001446340757882557,1
SFO,HPN,SFO_HPN,4052.7888666666663,4.733333333333333,0.0001446340757882557,1
SFO,ICT,SFO_ICT,2154.8278833333334,2.5166666666666666,0.0001446340757882557,1
SFO,KOA,SFO_KOA,4138.411166666666,4.833333333333333,0.0001446340757882557,3
SFO,LAS,SFO_LAS,1013.1972166666666,1.1833333333333333,0.0001446340757882557,3
SFO,LAX,SFO_LAX,784.8710833333332,0.9166666666666666,0.0001446340757882557,1
SFO,LTN,SFO_LTN,7663.195849999999,8.95,0.0001446340757882557,1
SFO,MSP,SFO_MSP,2525.85785,2.95,0.0001446340757882557,1
SFO,MVD,SFO_MVD,10288.946383333334,12.016666666666667,0.0001446340757882557,1
SFO,ONT,SFO_ONT,813.41185,0.95,0.0001446340757882557,1
SFO,PAE,SFO_PAE,1298.6048833333332,1.5166666666666666,0.0001446340757882557,1
SFO,PBI,SFO_PBI,3810.19235,4.45,0.0001446340757882557,1
SFO,PDK,SFO_PDK,3467.70315,4.05,0.0001446340757882557,2
SFO,PDX,SFO_PDX,1170.1714333333332,1.3666666666666667,0.0001446340757882557,1
SFO,PHX,SFO_PHX,1170.1714333333332,1.3666666666666667,0.0001446340757882557,1
SFO,QTC,SFO_QTC,627.8968666666666,0.7333333333333333,0.0001446340757882557,1
SFO,RIL,SFO_RIL,1398.4975666666667,1.6333333333333333,0.0001446340757882557,1
SFO,SCF,SFO_SCF,1270.0641166666667,1.4833333333333334,0.0001446340757882557,2
TEB,IAD,TEB_IAD,1284.3345,1.5,0.0001446340757882557,26
SFO,SNA,SFO_SNA,827.6822333333333,0.9666666666666667,0.0001446340757882557,2
SFO,TEB,SFO_TEB,3795.921966666667,4.433333333333334,0.0001446340757882557,1
SFO,TRM,SFO_TRM,1070.27875,1.25,0.0001446340757882557,1
SFO,TTN,SFO_TTN,3924.3554166666663,4.583333333333333,0.0001446340757882557,1
SFO,VIS,SFO_VIS,513.7338,0.6,0.0001446340757882557,2
SFO,VNY,SFO_VNY,742.0599333333333,0.8666666666666667,0.0001446340757882557,7
SFO,YVR,SFO_YVR,1498.39025,1.75,0.0001446340757882557,2
SFO,ZRH,SFO_ZRH,8405.255783333332,9.816666666666666,0.0001446340757882557,1
SGR,ASE,SGR_ASE,1655.3644666666667,1.9333333333333333,0.0001446340757882557,1
SGR,AUS,SGR_AUS,442.38188333333335,0.5166666666666667,0.0001446340757882557,2
SGR,CSL,SGR_CSL,2154.8278833333334,2.5166666666666666,0.0001446340757882557,1
SGR,DAL,SGR_DAL,627.8968666666666,0.7333333333333333,0.0001446340757882557,2
SGR,FNL,SGR_FNL,1755.2571499999997,2.05,0.0001446340757882557,3
SGR,FNT,SGR_FNT,2012.12405,2.35,0.0001446340757882557,1
SGR,HRL,SGR_HRL,585.0857166666666,0.6833333333333333,0.0001446340757882557,1
SGR,IAD,SGR_IAD,2126.2871166666664,2.4833333333333334,0.0001446340757882557,3
SGR,LBG,SGR_LBG,7648.925466666667,8.933333333333334,0.0001446340757882557,1
SGR,MAF,SGR_MAF,899.03415,1.05,0.0001446340757882557,1
SGR,OKC,SGR_OKC,913.3045333333333,1.0666666666666667,0.0001446340757882557,1
SGR,PBI,SGR_PBI,1669.63485,1.95,0.0001446340757882557,1
SGR,PDK,SGR_PDK,1284.3345,1.5,0.0001446340757882557,1
SGR,RIL,SGR_RIL,2069.205583333333,2.4166666666666665,0.0001446340757882557,1
SGR,SAF,SGR_SAF,1369.9568,1.6,0.0001446340757882557,1
SGR,SJD,SGR_SJD,2069.205583333333,2.4166666666666665,0.0001446340757882557,1
SGR,TEB,SGR_TEB,2968.2397333333333,3.466666666666667,0.0001446340757882557,4
SGR,TPA,SGR_TPA,1455.5791,1.7,0.0001446340757882557,1
SGR,TPL,SGR_TPL,585.0857166666666,0.6833333333333333,0.0001446340757882557,1
SGR,ZLO,SGR_ZLO,1726.7163833333332,2.0166666666666666,0.0001446340757882557,1
SHA,BFI,SHA_BFI,8619.311533333334,10.066666666666666,0.0001446340757882557,3
SHA,SJC,SHA_SJC,9832.294116666666,11.483333333333333,0.0001446340757882557,1
SID,BRS,SID_BRS,4281.115,5.0,0.0001446340757882557,1
SID,CPT,SID_CPT,6749.891316666666,7.883333333333333,0.0001446340757882557,1
SID,JNB,SID_JNB,7277.8955,8.5,0.0001446340757882557,1
SID,JRO,SID_JRO,6550.10595,7.65,0.0001446340757882557,1
SID,VCE,SID_VCE,4466.629983333333,5.216666666666667,0.0001446340757882557,1
SIR,NCE,SIR_NCE,585.0857166666666,0.6833333333333333,0.0001446340757882557,1
SJC,AMS,SJC_AMS,8719.204216666667,10.183333333333334,0.0001446340757882557,1
SJC,ANC,SJC_ANC,3696.029283333333,4.316666666666666,0.0001446340757882557,2
SJC,ASE,SJC_ASE,1755.2571499999997,2.05,0.0001446340757882557,1
SJC,AUS,SJC_AUS,2411.694783333333,2.8166666666666664,0.0001446340757882557,3
ICT,ICT,ICT_ICT,1412.76795,1.65,0.0001446340757882557,18
SJC,BLI,SJC_BLI,1541.2014,1.8,0.0001446340757882557,1
SJC,BLQ,SJC_BLQ,9204.39725,10.75,0.0001446340757882557,1
SJC,BUR,SJC_BUR,727.78955,0.85,0.0001446340757882557,3
SJC,BZN,SJC_BZN,1369.9568,1.6,0.0001446340757882557,1
SJC,CLD,SJC_CLD,927.5749166666666,1.0833333333333333,0.0001446340757882557,2
SJC,CSL,SJC_CSL,2140.5575,2.5,0.0001446340757882557,1
SJC,DAL,SJC_DAL,2354.61325,2.75,0.0001446340757882557,3
SJC,DCA,SJC_DCA,3938.6257999999993,4.6,0.0001446340757882557,1
SJC,DLG,SJC_DLG,3767.3812000000003,4.4,0.0001446340757882557,1
SJC,DWH,SJC_DWH,2654.2913,3.1,0.0001446340757882557,1
SJC,EGE,SJC_EGE,1369.9568,1.6,0.0001446340757882557,1
SJC,GST,SJC_GST,2725.6432166666664,3.183333333333333,0.0001446340757882557,1
SJC,HND,SJC_HND,9760.9422,11.4,0.0001446340757882557,1
SJC,HNL,SJC_HNL,4352.466916666666,5.083333333333333,0.0001446340757882557,1
SJC,HOU,SJC_HOU,2796.9951333333333,3.2666666666666666,0.0001446340757882557,1
SJC,HSH,SJC_HSH,870.4933833333332,1.0166666666666666,0.0001446340757882557,4
SJC,IAD,SJC_IAD,3653.2181333333333,4.266666666666667,0.0001446340757882557,2
SJC,JAC,SJC_JAC,1455.5791,1.7,0.0001446340757882557,1
SJC,KOA,SJC_KOA,4352.466916666666,5.083333333333333,0.0001446340757882557,3
SJC,BFI,SJC_BFI,1541.2014,1.8,0.0001446340757882557,11
VNY,BFI,VNY_BFI,1840.87945,2.15,0.0001446340757882557,11
SJC,LBG,SJC_LBG,9133.045333333332,10.666666666666666,0.0001446340757882557,4
SJC,LGA,SJC_LGA,3981.4369500000003,4.65,0.0001446340757882557,2
SJC,LIH,SJC_LIH,4438.089216666666,5.183333333333334,0.0001446340757882557,1
SJC,LNK,SJC_LNK,2326.0724833333334,2.716666666666667,0.0001446340757882557,1
SJC,LTN,SJC_LTN,8162.659266666667,9.533333333333333,0.0001446340757882557,1
SJC,MDW,SJC_MDW,3082.4028,3.6,0.0001446340757882557,1
SJC,MIA,SJC_MIA,3895.81465,4.55,0.0001446340757882557,1
SJC,MRY,SJC_MRY,328.21881666666667,0.38333333333333336,0.0001446340757882557,5
SJC,NCE,SJC_NCE,9375.641849999998,10.95,0.0001446340757882557,1
SJC,OAK,SJC_OAK,342.4892,0.4,0.0001446340757882557,3
SJC,OGG,SJC_OGG,3995.7073333333333,4.666666666666667,0.0001446340757882557,1
SJC,OMK,SJC_OMK,1284.3345,1.5,0.0001446340757882557,1
SJC,ONT,SJC_ONT,799.1414666666666,0.9333333333333333,0.0001446340757882557,1
SJC,PDK,SJC_PDK,3424.892,4.0,0.0001446340757882557,1
SJC,PDX,SJC_PDX,1113.0899,1.3,0.0001446340757882557,1
SJC,PPT,SJC_PPT,7178.002816666666,8.383333333333333,0.0001446340757882557,2
SJC,PSP,SJC_PSP,841.9526166666666,0.9833333333333333,0.0001446340757882557,1
SJC,PVR,SJC_PVR,2554.3986166666664,2.9833333333333334,0.0001446340757882557,2
SJC,QTC,SJC_QTC,599.3561,0.7,0.0001446340757882557,1
SJC,SAF,SJC_SAF,1427.0383333333332,1.6666666666666665,0.0001446340757882557,1
SJC,SAN,SJC_SAN,956.1156833333333,1.1166666666666667,0.0001446340757882557,1
SJC,SBA,SJC_SBA,542.2745666666666,0.6333333333333333,0.0001446340757882557,2
SJC,SCF,SJC_SCF,1212.9825833333334,1.4166666666666667,0.0001446340757882557,2
SJC,SFO,SJC_SFO,285.4076666666666,0.3333333333333333,0.0001446340757882557,2
SJC,SJD,SJC_SJD,2126.2871166666664,2.4833333333333334,0.0001446340757882557,1
SJC,SKB,SJC_SKB,5280.041833333334,6.166666666666667,0.0001446340757882557,1
SJC,SLC,SJC_SLC,1127.3602833333332,1.3166666666666667,0.0001446340757882557,1
SJC,SMF,SJC_SMF,385.30035,0.45,0.0001446340757882557,1
SJC,SNA,SJC_SNA,841.9526166666666,0.9833333333333333,0.0001446340757882557,2
SJC,STN,SJC_STN,7920.062749999999,9.25,0.0001446340757882557,1
SJC,STS,SJC_STS,442.38188333333335,0.5166666666666667,0.0001446340757882557,2
SJC,TEB,SJC_TEB,4024.2481,4.7,0.0001446340757882557,3
SJC,TKF,SJC_TKF,485.1930333333333,0.5666666666666667,0.0001446340757882557,1
SJC,TRM,SJC_TRM,899.03415,1.05,0.0001446340757882557,1
SJC,VDI,SJC_VDI,3553.3254500000003,4.15,0.0001446340757882557,1
SJC,VIS,SJC_VIS,542.2745666666666,0.6333333333333333,0.0001446340757882557,1
FLL,PBI,FLL_PBI,2054.9352,2.4,0.0001446340757882557,13
SJC,ZRH,SJC_ZRH,9204.39725,10.75,0.0001446340757882557,1
SJD,APA,SJD_APA,1940.7721333333332,2.2666666666666666,0.0001446340757882557,1
SJD,AUS,SJD_AUS,1484.1198666666667,1.7333333333333334,0.0001446340757882557,1
SJD,CLD,SJD_CLD,1598.2829333333332,1.8666666666666667,0.0001446340757882557,1
SJD,COS,SJD_COS,1983.583283333333,2.3166666666666664,0.0001446340757882557,1
SJD,DAL,SJD_DAL,1926.50175,2.25,0.0001446340757882557,2
SJD,HOU,SJD_HOU,1498.39025,1.75,0.0001446340757882557,1
SJD,LAX,SJD_LAX,1755.2571499999997,2.05,0.0001446340757882557,2
SJD,PVR,SJD_PVR,713.5191666666667,0.8333333333333334,0.0001446340757882557,2
SJD,SAN,SJD_SAN,1469.8494833333334,1.7166666666666668,0.0001446340757882557,1
SJD,SCF,SJD_SCF,1341.4160333333332,1.5666666666666667,0.0001446340757882557,1
SJD,SGR,SJD_SGR,1469.8494833333334,1.7166666666666668,0.0001446340757882557,1
SJD,TUS,SJD_TUS,1141.6306666666665,1.3333333333333333,0.0001446340757882557,1
SJO,BCT,SJO_BCT,2054.9352,2.4,0.0001446340757882557,1
SJO,EYW,SJO_EYW,1712.446,2.0,0.0001446340757882557,1
SJO,FLL,SJO_FLL,1983.583283333333,2.3166666666666664,0.0001446340757882557,2
SJO,KIN,SJO_KIN,1341.4160333333332,1.5666666666666667,0.0001446340757882557,1
SJO,LIR,SJO_LIR,356.75958333333335,0.4166666666666667,0.0001446340757882557,1
SJO,NUQ,SJO_NUQ,5137.338,6.0,0.0001446340757882557,1
SJO,PBI,SJO_PBI,2169.0982666666664,2.533333333333333,0.0001446340757882557,2
SJU,AXA,SJU_AXA,570.8153333333332,0.6666666666666666,0.0001446340757882557,1
SJU,BED,SJU_BED,3424.892,4.0,0.0001446340757882557,1
SJU,BGI,SJU_BGI,1027.4676,1.2,0.0001446340757882557,1
SJU,BLL,SJU_BLL,7905.792366666666,9.233333333333333,0.0001446340757882557,1
SJU,BLM,SJU_BLM,3110.9435666666664,3.6333333333333333,0.0001446340757882557,1
SJU,CLD,SJU_CLD,5308.5826,6.2,0.0001446340757882557,1
SJU,DAB,SJU_DAB,2397.4244,2.8,0.0001446340757882557,2
SJU,ISP,SJU_ISP,2953.96935,3.45,0.0001446340757882557,1
SJU,MIA,SJU_MIA,1926.50175,2.25,0.0001446340757882557,1
SJU,PDK,SJU_PDK,2796.9951333333333,3.2666666666666666,0.0001446340757882557,1
SJU,SXM,SJU_SXM,799.1414666666666,0.9333333333333333,0.0001446340757882557,1
SJU,TEB,SJU_TEB,3210.83625,3.75,0.0001446340757882557,1
SKB,FLL,SKB_FLL,2454.5059333333334,2.8666666666666667,0.0001446340757882557,1
SKB,MIA,SKB_MIA,2483.0467,2.9,0.0001446340757882557,1
SKB,SFO,SKB_SFO,6949.676683333333,8.116666666666667,0.0001446340757882557,1
SKB,SJC,SKB_SJC,7235.084349999999,8.45,0.0001446340757882557,1
SKB,STX,SKB_STX,413.84111666666666,0.48333333333333334,0.0001446340757882557,1
SKB,SXM,SKB_SXM,256.8669,0.3,0.0001446340757882557,1
SKB,TEB,SKB_TEB,3553.3254500000003,4.15,0.0001446340757882557,1
SKG,JMK,SKG_JMK,570.8153333333332,0.6666666666666666,0.0001446340757882557,1
SKG,PIK,SKG_PIK,2868.34705,3.35,0.0001446340757882557,1
SLA,MIA,SLA_MIA,5936.479466666667,6.933333333333334,0.0001446340757882557,1
SLC,AMS,SLC_AMS,7192.2732,8.4,0.0001446340757882557,1
SLC,BFI,SLC_BFI,1427.0383333333332,1.6666666666666665,0.0001446340757882557,1
SLC,BRN,SLC_BRN,8248.281566666667,9.633333333333333,0.0001446340757882557,1
SLC,BUR,SLC_BUR,1255.7937333333334,1.4666666666666668,0.0001446340757882557,3
SLC,DAL,SLC_DAL,1669.63485,1.95,0.0001446340757882557,1
SLC,DEN,SLC_DEN,799.1414666666666,0.9333333333333333,0.0001446340757882557,1
SLC,DLH,SLC_DLH,1698.1756166666667,1.9833333333333334,0.0001446340757882557,1
SLC,DLS,SLC_DLS,1041.7379833333334,1.2166666666666668,0.0001446340757882557,1
SLC,EGE,SLC_EGE,699.2487833333333,0.8166666666666667,0.0001446340757882557,1
SLC,HSH,SLC_HSH,899.03415,1.05,0.0001446340757882557,1
SLC,HVN,SLC_HVN,3110.9435666666664,3.6333333333333333,0.0001446340757882557,1
SLC,IAD,SLC_IAD,2796.9951333333333,3.2666666666666666,0.0001446340757882557,1
SLC,ICT,SLC_ICT,1441.3087166666667,1.6833333333333333,0.0001446340757882557,4
SLC,KOA,SLC_KOA,5765.234866666667,6.733333333333333,0.0001446340757882557,2
SLC,LAS,SLC_LAS,1155.90105,1.35,0.0001446340757882557,7
SLC,LAX,SLC_LAX,1227.2529666666667,1.4333333333333333,0.0001446340757882557,3
SLC,LEB,SLC_LEB,3082.4028,3.6,0.0001446340757882557,1
SLC,LGB,SLC_LGB,1584.01255,1.85,0.0001446340757882557,1
SLC,MQY,SLC_MQY,2297.531716666667,2.6833333333333336,0.0001446340757882557,2
SLC,MSP,SLC_MSP,1655.3644666666667,1.9333333333333333,0.0001446340757882557,1
SLC,NUQ,SLC_NUQ,1284.3345,1.5,0.0001446340757882557,1
SLC,OGG,SLC_OGG,5579.719883333333,6.516666666666667,0.0001446340757882557,3
SLC,OPF,SLC_OPF,3324.9993166666663,3.8833333333333333,0.0001446340757882557,1
SLC,PDK,SLC_PDK,2554.3986166666664,2.9833333333333334,0.0001446340757882557,1
SLC,PDX,SLC_PDX,1170.1714333333332,1.3666666666666667,0.0001446340757882557,1
SLC,PLS,SLC_PLS,3838.7331166666663,4.483333333333333,0.0001446340757882557,1
SLC,QSH,SLC_QSH,2311.8021,2.7,0.0001446340757882557,1
SLC,SAC,SLC_SAC,1056.0083666666667,1.2333333333333334,0.0001446340757882557,1
SLC,SAT,SLC_SAT,1855.1498333333332,2.1666666666666665,0.0001446340757882557,1
SLC,SFO,SLC_SFO,1427.0383333333332,1.6666666666666665,0.0001446340757882557,1
SLC,SJC,SLC_SJC,1241.52335,1.45,0.0001446340757882557,3
SLC,SNA,SLC_SNA,1227.2529666666667,1.4333333333333333,0.0001446340757882557,1
SLC,TEB,SLC_TEB,2896.8878166666664,3.3833333333333333,0.0001446340757882557,1
SLC,TUL,SLC_TUL,1584.01255,1.85,0.0001446340757882557,2
SLC,VNY,SLC_VNY,1284.3345,1.5,0.0001446340757882557,3
SLC,WVL,SLC_WVL,3296.45855,3.85,0.0001446340757882557,1
SLC,YVR,SLC_YVR,1740.9867666666664,2.033333333333333,0.0001446340757882557,1
SLC,ZRH,SLC_ZRH,8205.470416666667,9.583333333333334,0.0001446340757882557,1
SLE,LAS,SLE_LAS,1427.0383333333332,1.6666666666666665,0.0001446340757882557,1
SLN,SCF,SLN_SCF,1555.4717833333332,1.8166666666666667,0.0001446340757882557,1
SMF,BUR,SMF_BUR,699.2487833333333,0.8166666666666667,0.0001446340757882557,1
SMF,EWR,SMF_EWR,3981.4369500000003,4.65,0.0001446340757882557,1
SMF,HNL,SMF_HNL,4480.900366666667,5.233333333333333,0.0001446340757882557,4
SMF,HSH,SMF_HSH,841.9526166666666,0.9833333333333333,0.0001446340757882557,1
SMF,JAN,SMF_JAN,2796.9951333333333,3.2666666666666666,0.0001446340757882557,1
SMF,LAS,SMF_LAS,841.9526166666666,0.9833333333333333,0.0001446340757882557,1
SMF,MDW,SMF_MDW,2796.9951333333333,3.2666666666666666,0.0001446340757882557,2
SMF,MRY,SMF_MRY,542.2745666666666,0.6333333333333333,0.0001446340757882557,1
SMF,SJC,SMF_SJC,428.1115,0.5,0.0001446340757882557,3
SMF,VNY,SMF_VNY,742.0599333333333,0.8666666666666667,0.0001446340757882557,1
SMV,BGO,SMV_BGO,1755.2571499999997,2.05,0.0001446340757882557,1
SNA,APC,SNA_APC,1041.7379833333334,1.2166666666666668,0.0001446340757882557,2
SNA,ASE,SNA_ASE,1698.1756166666667,1.9833333333333334,0.0001446340757882557,1
SNA,BUR,SNA_BUR,313.9484333333333,0.36666666666666664,0.0001446340757882557,1
SNA,BZN,SNA_BZN,1669.63485,1.95,0.0001446340757882557,1
SNA,CLD,SNA_CLD,299.67805,0.35,0.0001446340757882557,1
SNA,GRR,SNA_GRR,2625.7505333333334,3.066666666666667,0.0001446340757882557,1
SNA,HNL,SNA_HNL,5037.445316666666,5.883333333333333,0.0001446340757882557,1
SNA,KOA,SNA_KOA,4595.063433333333,5.366666666666666,0.0001446340757882557,1
SNA,LAS,SNA_LAS,684.9784,0.8,0.0001446340757882557,1
SNA,LAX,SNA_LAX,299.67805,0.35,0.0001446340757882557,2
SNA,MDW,SNA_MDW,2697.10245,3.15,0.0001446340757882557,1
SNA,OAK,SNA_OAK,998.9268333333333,1.1666666666666667,0.0001446340757882557,1
